dep_len_temperley,info_status_score,sentence_length,sent_id,text,type
23,0,18,train-s12793,उनके पारिवारिक सूत्रों ने इन खबरों को गलत बताया कि मथेरानी से पूछताछ की जा रही है ।,reference
21,0,20,train-s12807,"यात्रा के दौरान जिन अधिकारियों से उनकी बातचीत हुई थी, उन्हीं अधिकारियों से यह टीम भी बातचीत करेगी ।",reference
164,0,48,train-s12809,मथेरानी ने पत्रिका से बातचीत के क्रम में कहा था कि इराक में संयुक्त राष्ट्र द्वारा चलाए जाने वाले तेल के बदले अनाज कार्यक्रम के सिलसिले में भारत से गए प्रतिनिधिमंडल में अपने बेटे जगतसिंह और उसके मित्र अंदलीब सहगल के साथ नटवर सिंह भी शामिल थे ।,reference
31,0,18,train-s12825,पुलिस ने भी इसका जवाब पत्थरों से दिया और लाठियां भांजकर लोगों को वहां से भगा दिया ।,reference
8,1,8,train-s12832,उन्होंने लोगों को आश्वासन देकर जाम खुलवाया ।,reference
17,0,14,train-s12836,भीड़ ने सबस्टेशन के दरवाजे के शीशे व कूलर को क्षतिग्रस्त कर दिया ।,reference
13,0,10,train-s12837,कर्मचारियों ने इसकी सूचना शहर थाना पुलिस को दी ।,reference
21,0,15,train-s12850,विशेष जांच दल द्वारा अय्यर से मंगलवार को पूछताछ करने के बाद गिरफ्तार किया ।,reference
36,0,24,train-s12872,"एक स्थानीय कोर्ट ने अनारा को दिल्ली जाने की इजाजत दे दी थी, लेकिन हाईकोर्ट ने इस पर रोक लगा दी थी ।",reference
12,1,11,train-s12879,वह इस मामले में केंद्रीय गृहमंत्री को लिखने वाली हैं ।,reference
13,0,13,train-s12896,ऐसे सभी लोगों को आज के प्रस्तावों से निराश होना स्वाभाविक है ।,reference
50,0,27,train-s12908,"इसमें से वाराणसी के मास्टर प्लान को केंद्र सरकार ने अनुमोदित भी कर दिया है जबकि इलाहाबाद, कानपुर और लखनऊ का प्लान अभी विचाराधीन है ।",reference
15,1,12,train-s12919,उन्होंने इस काम में और तेजी लाने की मांग की है ।,reference
11,0,12,train-s12923,साफ्टवेयर कंपनी ने 'मल्टीफ्रेगरेंस' किट बाजार में उतारी है ।,reference
12,0,13,train-s12927,कंप्यूटर साफ्टवेयर कंपनियों ने 'मल्टीफ्रेगरेंस' किट बाजार में उतारी हैं ।,reference
26,0,23,train-s12932,"जिस खुशबू को आप सलेक्ट करके एंटर दबाएंगे, वही खुशबू ग्रीटिंग कार्ड के साथ ई - मेल रिसीवर तक पहुँच जाएगी ।",reference
82,0,36,train-s12963,सेना के उच्च पदस्थ सूत्रों ने रविवार को इसकी जानकारी देते हुए बताया कि वहाँ से एक ब्रिगेड और टुकड़ी वापस बुलाने के साथ - साथ कुछ ठिकानों के भी स्थान परिवर्तित किए गए हैं ।,reference
65,0,28,train-s12964,इन ठिकानों को १९९९ में 'ऑपरेशन विजय' के समय से ही बनाया गया था और अब उन्हें पूर्व तैनाती स्थल पर भेजा जा रहा है ।,reference
12,0,11,train-s12965,सूत्रों ने इस प्रक्रिया को रूटीन की प्रक्रिया बताया है ।,reference
30,0,18,train-s12974,पाकिस्तानी दर्शक विशेष रेलगाड़ियों द्वारा अटारी रेलवे स्टेशन तथा वाघा सीमा पार कर चंडीगढ़ पहुँच रहे हैं ।,reference
42,0,22,train-s12977,पीसीए के अधिकारियों ने विश्वास व्यक्त किया है कि इस मैच को देखने के लिए करीब ७५०० पाकिस्तानी दर्शक यहां पहुंचेंगे ।,reference
5,0,6,train-s12998,इसे उन्होंने रूटीन मामला बताया ।,reference
9,0,11,train-s13019,ठेकेदार ने रंगदारी टैक्स देने से इन्कार कर दिया था ।,reference
17,-1,12,train-s13054,ग्रामीण ज्ञान केंद्र को उन्होंने रोजगार का एक अन्य स्त्रोत बताया ।,reference
54,0,32,train-s13064,समिति की रपट 8 जून को जारी हो रही है लेकिन अमर उजाला को मिली जानकारी के मुताबिक समिति ने पाया है कि देश में बौद्धों की आबादी बढ़ रही है ।,reference
30,0,18,train-s13066,ये बौद्ध मूल लामा बौद्ध न होकर दलितों से धर्म परिवर्तन कर के बन रहे बौद्ध हैं ।,reference
65,1,29,train-s13081,"उन्होंने आरएसएस कार्य - कर्ताओं को उन 'वोट - भूखे' नेताओं से चौकस रहने का उपदेश दिया, जो पूरे देश को कुछ नहीं समझते हैं ।",reference
17,0,13,train-s13082,आरएसएस प्रमुख ने यह बात किसी नेता का नाम लिए बगैर कही ।,reference
75,1,27,train-s13083,उनको यह उक्ति उस समय आई है जब आरएसएस ने पाकिस्तान में पूर्व उप - प्रधानमंत्री लालकृष्ण आडवाणी द्वारा की गई टिथी की घोर निंदा की ।,reference
14,0,13,train-s13090,ये सवाल खुफिया और सुरक्षा एजेंसिंयों को बुरी तरह मथ रहे हैं ।,reference
38,0,24,train-s13116,पूर्व विनिवेश मंत्री अरुण शौरी ने बृहस्पतिवार को बयान दिया था कि जूहु सेंटॉर के विनिवेश में कुछ भी गलत नहीं किया गया ।,reference
18,0,18,train-s13132,जुहू सेंटॉर की बिक्री मार्च 2002 में तय हो गई तथा 153 करोड़ रुपये वसूल किए गए ।,reference
22,1,17,train-s13143,हमें एक - दूसरे के मामलों में दखल न देने के सिद्धांत पर काम करना होगा ।,reference
6,-1,8,train-s13155,भारत ने इसमें गहरी रुचि दिखाई है ।,reference
30,0,21,train-s13178,इतिहासविदों के तीन सदस्यीय पैनल ने तो अपनी अंतरिम रिपोर्ट में पाठ्य - पुस्तकों को बदलने की सिफारिश की है ।,reference
53,0,27,train-s13234,"वोल्कर से यह बातचीत पिछले बृहस्पतिवार को की गई थी, जिस दिन भारत के विदेश मंत्री नटवर सिंह और कांग्रेस पार्टी का नाम आया था ।",reference
49,-1,26,train-s13266,"मुशर्रफ ने इस पर सहमति जताई थी, लेकिन किसी भी ग़ैर पाकिस्तानी को खान से पूछताछ की अनुमति देने से इन्कार कर दिया था ।",reference
56,-1,29,train-s13268,सिन्हा ने यहां एक प्रेस कांफ्रेंस में कहा कि बिहार में विधानसभा चुनावों को देखते हुए विशिष्ट व्यक्तियों को दी गई सुरक्षा की समीक्षा की जा रही है ।,reference
18,0,13,train-s13279,कांग्रेसी नेताओं को इस मार्च के बहाने जनसंपर्क का सुनहरा अवसर मिला ।,reference
24,1,12,train-s13286,हम भविष्य में इस तरह के कई और जनसंपर्क अभियान चलाएंगे ।,reference
20,0,15,dev-s26,मूर्ति भगवान बुद्ध के बोधि प्राप्‍त करने से पूर्व की ध्‍यान मुद्रा में है ।,reference
11,0,12,dev-s53,पौधों का विशेष आकार भी पर्यटकों को अपनी ओर खींचता है ।,reference
30,1,21,dev-s92,"यह उत्तराखंड का सबसे विशाल शिव मंदिर है, जो कटवाँ पत्थरों के विशाल शिलाखंडों को जोड़कर बनाया गया है ।",reference
27,1,13,dev-s114,उन्होंने मुशर्रफ पर एजेंडा बदलने और पीछे हटने का आरोप भी लगाया ।,reference
43,0,18,dev-s126,उन्होंने इससे इनकार किया कि अपने निर्वासन के दौरान उन्होंने मुशर्रफ के साथ कोई सौदेबाजी की थी ।,reference
38,1,22,dev-s150,वह आंतरिक संसाधनों के जरिए ५७ फीसदी रकम का प्रबंध करता है और बाजार से ३२ फीसदी रकम हासिल करता है ।,reference
34,0,20,dev-s154,बजट का प्रावधान केवल उन क्षेत्रों तक ही सीमित होना चाहिए जो कि वाणिज्यिक संस्थान प्रायोजित नहीं करना चाहता ।,reference
40,0,22,dev-s161,"केंद्र सरकार कार्यपालिका, न्यायपालिका और विधायिका के तीनों अंगों को लोकपाल के दायरे में लाने पर विचार कर रही है ।",reference
44,-1,18,dev-s172,भारद्वाज ने यह घोषणा की कि मंत्रियों की इस समिति की अध्यक्षता रक्षा मंत्री प्रणव मुखर्जी करेंगे ।,reference
26,0,19,dev-s176,डॉ. मनमोहन सिंह ने तो प्रधानमंत्री को लोकपाल के दायरे में लाने का कई बार समर्थन किया है ।,reference
77,0,32,dev-s187,भारतीय दूरसंचार नियामक प्राधिकरण (ट्राई) ने टाटा टेलीसर्विस लिमिटेड और रिलायंस इंफोकॉम लिमिटेड द्वारा फिक्सड वायरलेस फोन को वॉकी और अनलिमिटेड कार्डलेस फोन बताने पर कड़ा रुख अपनाया है ।,reference
34,-1,20,dev-s191,"कंपनियां इसके एवज में एसेस डेफिसिट चार्ज यानि एडीसी ले रही हैं, जबकि यह फिक्सड वायरलेस फोन है ।",reference
74,0,26,dev-s195,ट्राई द्वारा यह आदेश दूरसंचार नियामक प्राधिकरण अधिनियम १९९७ की धारा १३ और ११ (१) (बी) के तहत दिया गया है ।,reference
40,0,27,dev-s208,आडवाणी से बयान वापस लेने की मांग करने वाले संघ ने उन पर इस्तीफे के लिए किसी तरह का दबाव डालने के आरोप से इनकार किया ।,reference
42,0,18,dev-s226,कांग्रेस और झामुमो ने राज्य की बाकी १३ सीटें राजद और वाम दलों के लिए छोड़ी हैं ।,reference
17,0,15,dev-s232,राजद प्रवक्ता शिवानंद तिवारी ने इस समझौते को गठबंधन धर्म के विपरीत बताया है ।,reference
78,0,37,dev-s242,"अदालत ने बार काउंसिल की इस दलील को खारिज कर दिया कि धार्मिक कार्यो को अंजाम देना भी एक पेशा है, लिहाजा पादरी, नन और संन्यासिन कानूनी पेशे में प्रवेश के अधिकारी नहीं हैं ।",reference
19,0,14,dev-s244,याचियों ने केरल बार काउंसिल पंजीकरण समिति के फैसले को चुनौती दी थी ।,reference
10,0,11,dev-s245,समिति ने याचियों के आवेदन को खारिज कर दिया था ।,reference
27,1,16,dev-s251,उन्होंने अलपुझा से फोन पर बताया कि अंततः ईश्वर ने हमारी प्रार्थना सुन ली है ।,reference
9,0,10,dev-s257,प्रधानमंत्री ने नटवर सिंह से विदेश विभाग ले लिया ।,reference
6,-1,7,dev-s258,यह विभाग अब वह खुद देखेंगे ।,reference
85,0,38,dev-s286,जनता दल (यूनाइटेड) के नेतृत्व वाली बिहार सरकार ने मंगलवार को सुप्रीम कोर्ट से कहा कि वह केंद्रीय मंत्री और राजद नेता मोहम्मद तस्लीमुद्दीन पर लगे हत्या के प्रयास के अभियोग को नहीं हटाना चाहती ।,reference
8,1,9,dev-s322,उन्होंने यह मामला इंटरनेट से खोज निकाला है ।,reference
36,0,23,dev-s334,लालू ने विपक्ष को चेतावनी दी है कि वे अपनी मुहिम खत्म करें वरना वह भी उनके दोहरे चरित्र का पर्दाफाश करेंगे ।,reference
32,1,19,dev-s344,वह उस हैलीपेड को भी निहारना नहीं भूलीं जिसकी यादें उनके पापा यानि राजीव गांधी से जुड़ी हैं ।,reference
37,1,21,dev-s352,"उन्होंने अपने पति के साथ बचपन के उन क्षणों को भी बांटा, जो उनकी स्मृतियों में अभी भी हैं ।",reference
28,1,18,dev-s353,वह उस हेलीपैड को निहारना भी नहीं भूलीं जिसकी यादें उनके पिता के शौक से जुड़ी हैं ।,reference
22,0,18,dev-s365,कांग्रेस के खुर्राट नेताओं ने भी प्रियंका की नितांत निजी यात्रा में दखलंदाजी करने से परहेज किया ।,reference
6,1,10,dev-s366,प्रियंका से मिलने की उन्होंने खास चाह नहीं दिखाई ।,reference
27,1,16,dev-s411,यह वित्तीय घाटे को कम करने के लिए सरकार के प्रयासों का मुख्य आधार बनेगा ।,reference
24,1,17,dev-s423,उन्होंने गृह मंत्री शिवराज पाटिल को लिख कर इस मामले की जांच की मांग की है ।,reference
10,0,8,dev-s425,उन्होंने इसे आधारहीन और द्वेषपूर्ण बताया है ।,reference
18,0,16,dev-s437,पांच कारीगर जान बचाने के लिए दूसरी मंजिल से कूद गए और घायल हो गए ।,reference
17,0,16,dev-s452,फोम तथा कपड़ों में लगी आग ने चंद ही मिनटों में उग्र रूप ले लिया ।,reference
22,0,15,dev-s471,मोहसिना किदवई को कांग्रेस नजमा हेपतुल्ला के माकूल जवाब की तरह देख रही है ।,reference
51,0,26,dev-s487,मुशर्रफ ने इस छात्रा को लिखकर आश्वस्त किया है कि दोनों पड़ोसी देशों के बीच मधुर संबंध होने के उसके सपनों को साकार किया जाएगा ।,reference
113,0,43,dev-s553,रक्षा मंत्री ने इस बात से इन्कार किया कि ब्रिटिश एरोस्पेस ने 'मैन - डिज़ाइन वर्क' के लिए पाँच करोड़ अमेरिकी डॉलर की माँग की है और इसे पूरा नहीं किए जाने पर सौदा रद्द करने की धमकी दी है ।,reference
17,0,14,dev-s563,दिल्ली हाईकोर्ट ने इसे गंभीरता से लेते हुए जाँच का आदेश दिया है ।,reference
133,0,38,dev-s566,अदालत ने इसके आधार पर निर्देश दिया कि सस्ती दर पर भूमि प्राप्त करने वाले अस्पताल किसी भी मरीज़ को भर्ती करने के दौरान उससे आय संबंधी कोई भी दस्तावेज या फिर बीपीएल कार्ड इत्यादि नहीं माँगेगा ।,reference
65,0,36,dev-s569,अदालत ने कमेटी की इस रिपोर्ट को भी गंभीरता से लिया कि सस्ती दर पर भूमि लेने वाले २८ अस्पतालों का कोई पता नहीं है और बताए पते पर उनका कोई रिकार्ड ही नहीं है ।,reference
22,0,15,dev-s579,प्रधानमंत्री ने इस संबंध में परमाणु ऊर्जा आयोग को लिखने का भरोसा दिया है ।,reference
43,0,21,dev-s581,दिल्ली पुलिस ने हवारा और उसके साथी को दिल्ली के ही किसी स्थान से गिरफ्तार करने का दावा किया है ।,reference
56,0,28,dev-s602,कॉल सोमवार से शुरू हुए २५ विकासशील देशों के वित्त नियंत्रकों एवं ऑडिटरों के लिए आयोजित एक माह के अंतर्राष्ट्रीय प्रशिक्षण कार्यक्रम का उद्घाटन कर रहे थे ।,reference
23,1,14,dev-s625,उन्होंने वाशिंगटन स्थित इन वरिष्ठ सुरक्षा अधिकारियों से अधिकतम चौकसी बरतने को कहा ।,reference
23,1,14,dev-s629,वे क्योटो प्रोटोकॉल को अमेरिकी अर्थ - व्यवस्था के खिलाफ मानते रहे हैं ।,reference
48,1,21,dev-s666,उन्होंने अमेरिकन एसोसिएशन ऑफ फिजीशियंस ऑफ इंडियन ऑरिजिन (एएपीआई) के पूर्व अध्यक्ष नवीन शाह को यह आश्वासन दिया ।,reference
10,0,9,dev-s671,मंत्री ने मेरी बातों को ध्यान से सुना ।,reference
67,-1,27,dev-s676,"रामदास ने यह भी संकेत दिया कि जो राज्य ईएमएस सेंटर की स्थापना करेगा, उसे केंद्रीय स्वास्थ्य मंत्रालय की ओर से वित्तीय मदद दी जाएगी ।",reference
43,1,19,dev-s679,उन्होंने आयुर्वेद के क्षेत्र में संयुक्त भारत - अमेरिका शोध परियोजना को भी सफल बनाने का वादा किया ।,reference
39,0,28,dev-s692,खंडपीठ ने विधानसभा भंग करने के राज्यपाल के फैसले के खिलाफ दायर याचिका की अगली सुनवाई की तारीख २७ सितंबर से घटाकर २० सितंबर कर दी है ।,reference
28,0,19,dev-s693,अदालत ने चुनाव आयोग द्वारा बिहार विधानसभा चुनाव की घोषणा के मद्देनज़र सुनवाई की तारीख घटा दी है ।,reference
28,0,21,dev-s700,"सरकार ने पिछले साल के १६,९०६ करोड़ रुपये के पूँजी प्रावधान को दोगुना करते हुए ३३,४८२ करोड़ रुपये किया है ।",reference
98,0,42,dev-s709,वित्त मंत्री पी. चिदंबरम् और रक्षा मंत्री प्रणब मुखर्जी स्वदेशी रक्षा शोध को बढ़ावा देने पर जोर देते आए हैं लेकिन रक्षा शोध सेवा और विकास के लिए पिछले साल की अपेक्षा तीन सौ करोड़ रुपये की कटौती की गई है ।,reference
61,0,28,dev-s730,नागौन के एसपी के. के. सरमा ने शुक्रवार को यहाँ बताया कि १९ वर्षीय एक मुस्लिम युवती यहाँ अपने मां - बाप के साथ रह रही है ।,reference
22,0,22,dev-s736,एक छोटी सी जमीन का मालिक उसके पति ने भी अपनी आठ माह की पत्नी को अपनाने से इनकार कर दिया ।,reference
62,0,28,dev-s742,प्रधानमंत्री मनमोहन सिंह ने शुक्रवार को आतंकवाद को कायरतापूर्ण कृत करार देते हुए कहा कि लोकतंत्र में आस्था रखने वाले देशों को मिलकर इसका मुकाबला करना चाहिए ।,reference
69,0,32,dev-s744,इस अवसर पर आयोजित समारोह को संबोधित करते हुए सिंह ने कहा कि लोकतंत्र और कानून के शासन में आस्था रखने वालों को चाहिए कि वे मिलकर आतंकवाद का मुकाबला करें ।,reference
33,1,19,dev-s748,यह शांति और मानवीयता को तहस - नहस कर रहा है और हमें इसका मुकाबला मिलकर करना चाहिए ।,reference
61,0,33,dev-s784,पत्रकार संजय सूरी ने अपने बयान में आयोग को बताया कि ३१ अक्टूबर ८४ को कमलनाथ गुरुद्वारा रकाबगंज में मौजूद थे तथा वह भीड़ को शांत करने का प्रयास कर रहे थे ।,reference
49,1,19,dev-s787,उन्होंने भीड़ को तितर - बितर होने और कानून अपने हाथ में नहीं लेने के लिए राजी किया ।,reference
10,0,10,dev-s795,आयोग ने मुख्त्यार सिंह के दावे को गलतफहमी माना ।,reference
13,1,11,dev-s798,वह आतंकियों को आईएमए से संबंधित जानकारी दे रहा था ।,reference
9,0,10,dev-s804,दिल्ली पुलिस सुनील को भी साथ ले गई है ।,reference
57,-1,21,dev-s810,शख्स ने उसे प्रतिबंधित संगठन स्टूडेंट इस्लामिक मूवमेंट ऑफ इंडिया (सिमी) के लिए काम करने के लिए उकसाया ।,reference
21,-1,17,dev-s815,"शख्स ने उसे शाहिद नाम का कोड दिया, ताकि इफ्तखार की पहचान छिपी रह सके ।",reference
118,0,38,dev-s816,७३ भारतीय संगठन आठ देशों के उन ३६० निजी कंपनियों और सरकारी संगठनों में शामिल हैं जिनकी पहचान महाविनाश के हथियार में इस्तेमाल के लिए उपकरण अथवा तकनीक खरीदने वाले संगठन के रूप में की गई है ।,reference
54,0,27,dev-s836,सरकार ने हादसे का शिकार हुए जवानों के परिजनों को फौजी तौर पर ५० - ५० हजार रुपयों की राहत राशि देने की घोषणा की है ।,reference
64,0,33,dev-s858,विदेश विभाग ने चेतावनी में अपने नागरिकों से कहा कि उन्हें ऐसे स्थलों का दौरा करते समय सतर्कता बरतनी चाहिए और उम्मीद है कि हालात सामान्य होने तक वे यात्राएं स्थगित करेंगे ।,reference
54,0,25,dev-s873,उरी के लोग बस सेवा शुरू होने से बहुत खुश हैं और संघर्ष विराम के लिए उन्होंने दोनों देश की सरकारों को धन्यवाद दिया ।,reference
20,1,15,dev-s885,उन्होंने श्रीनगर - मुजफ्फराबाद बस सेवा के शुरू होने को काफी महत्वपूर्ण घटनाक्रम बताया ।,reference
24,0,17,dev-s898,मुंबई स्थित द कटारिया स्कूल ऑफ हास्य योगा लोकप्रियता के नए रिकॉर्ड कायम कर रहा है ।,reference
54,1,28,dev-s913,"उन्होंने दूरसंचार, नागरिक उड्डयन और बीमा क्षेत्र में प्रत्यक्ष विदेशी निवेश की क्षेत्रवार सीमा बढ़ाने के फैसले पर पुनर्विचार करने की संभावना से इनकार किया है ।",reference
9,1,10,dev-s920,हमने सिर्फ इन प्रावधानों को पारदर्शी बना दिया है ।,reference
6,1,7,dev-s923,मैं उनके नेताओं से बातचीत करूंगा ।,reference
11,1,10,dev-s930,उन्होंने पहाड़ी जंगलों में शरण लेकर अपनी जान बचाई ।,reference
15,-1,12,dev-s933,जो परंपराएं इन्हें बाहर की दुनिया से अलग पहचान देती हैं ।,reference
17,1,14,dev-s934,ये उसी बाहर की दुनिया के लिए अपनी पहचान खोते जा रहे हैं ।,reference
6,1,8,dev-s952,वह अपनी हर खूबी भूल चुके हैं ।,reference
51,0,18,dev-s956,"ग्रेट अंडमानीज परंपरागत रूप से जड़ें, समुद्री भोज्य पदार्थ, कछुए व उनके अंडे खाते हैं ।",reference
32,0,21,dev-s1003,वित्त मंत्री पी. चिदंबरम ने बृहस्पतिवार को अपने बजट भाषण में कहा कि विनिवेश और निजीकरण उपयोगी आर्थिक उपकरण हैं ।,reference
68,0,30,dev-s1013,वित्त मंत्री ने सरकार की पुनर्गठन नीति पर रोशनी डालते हुए हिंदुस्तान एंटीबायोटिक्स लिमिटेड और इंडियन टेलीफोन इंडस्ट्री (आईटीआई) को एक पैकेज देने की घोषणा की है ।,reference
26,0,19,dev-s1017,प्रधानमंत्री डॉ. मनमोहन सिंह ने संतुलित बजट बनाने के लिए वित्त मंत्री पी. चिदंबरम् की तारीफ की है ।,reference
35,0,18,dev-s1026,प्रधानमंत्री ने राजग सरकार पर आरोप लगाया कि ग्रामीण क्षेत्र के लिए उन्होंने खास उपाय नहीं किए ।,reference
39,0,29,dev-s1056,यहाँ आए फूड ऐंड फोडर क्रॉप्स के असिस्टेंट डायरेक्टर डॉ. एस. एन. शुक्ला ने भी एग्रो फोरेस्टरी से जुड़े किसानों को हर मदद मुहैया करवाने की बात कही ।,reference
6,1,8,dev-s1074,उन्होंने इस आतंकी को ढेर कर दिया ।,reference
86,0,35,dev-s1076,श्रीलंका के सरकारी रेडियो ने शनिवार को दावा किया कि २६ दिसंबर को आई सुनामी लहरें लिबरेशन टाइगर्स ऑफ तमिल ईल्म (लिट्टे) प्रमुख वी प्रभाकरन को भी अपने साथ बहा ले गई ।,reference
60,0,31,dev-s1092,पूरा देश इस समय दैवी आपदा से जूझ रहा है और दुख की बात है कि सरकार का जिम्मेदार मीडिया ही अफवाह फैलाकर लोगों को गुमराह करने में लगा है ।,reference
29,0,17,dev-s1104,गोस्वामी पहले कह चुके हैं कि पार्टी में किसी भी कीमत पर अनुशासन बनाए रखा जाएगा ।,reference
46,0,22,dev-s1106,दोनों नेताओं ने गोस्वामी पर आरोप लगाया है कि उनके कमजोर नेतृत्व के कारण पार्टी जनता में लोकप्रिय नहीं हो सकी ।,reference
29,1,16,dev-s1108,यह असम की जनता को फैसला करना है कि कौन सी पार्टी अगली सरकार बनाएगी ।,reference
54,0,22,dev-s1142,समिति ने आश्चर्य व्यक्त किया कि पर्याप्त जनशक्ति के बिना मंत्रालय अपना काम - काज कैसे पूरा कर पा रहा है ।,reference
44,1,21,dev-s1166,उन्होंने परिस्थिति से निपटने के लिए मजिस्ट्रेट की निगरानी में अतिरिक्त पुलिस बल तैनात करने की भी माँग की है ।,reference
86,0,30,dev-s1169,वरिष्ठ पुलिस अधीक्षक एन. के. खान ने फुलवारी शरीफ थाने के प्रभारी को मामले को देखने और जेल में अतिरिक्त पुलिस - बल तैनात करने का आदेश दिया है ।,reference
107,0,35,dev-s1200,रक्षा मंत्री प्रणब मुखर्जी ने बुधवार को राज्यसभा में कहा कि केंद्र सरकार जम्मू - कश्मीर में नियंत्रण - रेखा (एलओसी) पर एक और बाड़ लगाने पर विचार नहीं कर रही है ।,reference
6,0,9,dev-s1243,नारायणन दस किलोमीटर पैदल चलकर स्कूल जाते थे ।,reference
17,1,11,dev-s1247,उन्होंने यूनीवर्सिटी में प्रवक्ता की नौकरी पाने की कोशिश की ।,reference
32,0,20,dev-s1248,यूनीवर्सिटी ने एक दलित को लेक्चरर की नौकरी देने से इनकार कर क्लर्क की नौकरी करने का प्रस्ताव रखा ।,reference
72,0,33,dev-s1295,जॉर्ज उस समय अचानक भड़क गए जब उनके भाषण में टोकाटाकी की जा रही थी और सत्ताधारी दल की ओर से ताबूत घोटाले और तहलका घोटाले की बातें उछाली जा रही थीं ।,reference
46,0,19,dev-s1303,जॉर्ज ने फिर दावा किया कि वह इस की प्रति संसद के पटल पर रखने को राजी हैं ।,reference
17,0,13,dev-s1320,ममता ने मुख्य चुनाव आयुक्त बी. बी. टंडन को अपना ज्ञापन सौंपा ।,reference
36,0,25,dev-s1329,"लोकसभा अध्यक्ष सोमनाथ चटर्जी ने जैसे ही अटवाल के उपाध्यक्ष चुने जाने की घोषणा की, पूरे सदन में मेजें थपथपाकर स्वागत किया गया ।",reference
24,0,19,dev-s1338,विपक्ष के नेता लालकृष्ण आडवाणी अटवाल के नाम पर थोड़ा गड़बड़ाए और उन्होंने उन्हें सोहन सिंह कह दिया ।,reference
69,0,37,dev-s1342,समाजवादी पार्टी के नेता रामगोपाल यादव ने अटवाल को बधाई दी और राजग पर कटाक्ष किया कि हंगामे को देखते हुए सहयोग देने के आश्वासनों पर भरोसा नहीं रहा है लेकिन सपा उन्हें पूरा सहयोग देगी ।,reference
34,1,17,dev-s1347,उन्होंने अकाली दल को यह पद दिए जाने के लिए वाजपेयी और आडवाणी का आभार जताया ।,reference
7,0,7,dev-s1357,वह इसके खिलाफ कड़े कदम उठाएंगे ।,reference
97,0,41,dev-s1372,सलमान के वकील हस्तीमल सारस्वत ने रविवार को इसकी जानकारी देते हुए बताया कि चीफ ज्यूडिशियल मजिस्ट्रेट ने २८ मार्च को बचाव पक्ष की दलील सुनी थी और इसके बाद फैसला सुनाने के लिए १० अप्रैल की तारीख तय की ।,reference
52,0,23,dev-s1405,चिदंबरम ने इस बात से इनकार किया कि इस संबंध में ईडी की अंतरिम जांच रिपोर्ट की कोई प्रति उन्हें मिली है ।,reference
6,0,9,dev-s1413,राजग को यह मांग पहले करनी चाहिए थी ।,reference
69,1,23,dev-s1415,उन्होंने सदन को आश्वस्त किया कि पाठक की जांच रिपोर्ट और उस पर कार्यवाही रिपोर्ट को सरकार सदन के पटल पर रखेगी ।,reference
26,0,17,dev-s1468,ये जवान इस क्षेत्र में नक्सली विरोधी अभियान को अंजाम देने वाले दल का हिस्सा थे ।,reference
32,0,25,dev-s1477,पूर्व प्रधानमंत्री की भाजपा विधायक और गोंडा से लोकसभा उम्मीदवार घनश्याम शुक्ला की पिछले महीने हुई मौत की जांच को लेकर कुछ शिकायतें थीं ।,reference
23,0,15,dev-s1484,लोकतांत्रिक मोर्चा ने किसानों को मुफ्त में बिजली मुहैया कराने का वादा किया था ।,reference
27,0,17,dev-s1528,पुलिस ने ब्रॉड स्ट्रीट एंटरटेनमेंट डिस्ट्रिक्ट और चाइनीज क्वार्टर को अपने कब्जे में ले लिया था ।,reference
74,0,30,dev-s1549,विहिप नेता लगातार दबाव बनाए हुए थे कि आडवाणी का इस्तीफा वापस न हो और उनकी जगह कोई अन्य हिंदुत्व छवि वाला व्यक्ति भाजपा अध्यक्ष पद की कुर्सी संभाले ।,reference
36,0,19,dev-s1572,यह लोन बीएसएनएल किसी भी राष्ट्रीयकृत बैंक से दिलाएगा और ब्याज बीएसएनएल रेट पर ही भुगतान करना होगा ।,reference
30,1,17,dev-s1585,उन्होंने केंद्रीय सतर्कता आयुक्त (सीवीसी) से मामले की जाँच कराने की माँग की है ।,reference
33,0,25,dev-s1586,हाल ही में शिवसेना छोड़कर कांग्रेस में शामिल संजय ने अपने इस पत्र की एक प्रति यूपीए अध्यक्ष सोनिया गाँधी को भी भेजी है ।,reference
7,0,10,test-s39,इन अंशों ने पत्थर का रूप धारण किया था ।,reference
19,-1,14,test-s42,भक्त इसे जंगल में ले गया और माँ काली की पूजा करने लगा ।,reference
26,0,21,test-s45,मंदिर के पुजारी काली माँ की मूर्ति को स्नान कराते हैं जिसे स्नान यात्रा के नाम से जाना जाता है ।,reference
14,0,14,test-s59,माँ के द्वारा यहाँ पर आए भक्तजन की प्रार्थना स्वीकार की जाती है ।,reference
